GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
SchedulerResourceTest (QuarkusTest),org.opendc.compute.failure.hostfault,HostFault,9,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.engine.graph,FlowDistributor,506,0,38,0,119,0,37,0,18,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.engine.graph,FlowDistributor.Demand,9,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.engine.graph,FlowNode,212,0,22,0,72,0,30,0,19,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.engine.graph,FlowEdge,170,0,20,0,56,0,26,0,16,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.engine.graph,FlowNode.NodeState,33,0,0,0,6,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.engine.graph,FlowEdge.NodeType,15,0,0,0,3,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator,ServiceRegistry.register.services.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator,TaskWatcher,7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator,ServiceRegistry,168,0,6,0,19,0,12,0,9,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler.timeshift,Timeshifter,146,0,16,0,28,0,12,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler.timeshift,TimeshiftScheduler,436,0,36,0,71,0,39,0,21,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler.timeshift,TaskStopper.updateCarbonIntensity.new Function2() {...},17,0,2,0,3,0,2,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler.timeshift,TimeshiftScheduler.select..inlined.sortedByDescending.new Comparator() {...},17,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler.timeshift,TaskStopper,279,0,14,0,43,0,15,0,8,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler.timeshift,MemorizingTimeshift,611,0,50,0,105,0,47,0,22,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler.timeshift,TimeshiftScheduler.select.subset.new Function1() {...},6,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,ProjectResource,81,0,6,0,5,0,8,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,PortfolioResource.delete..inlined.delete.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,ScenarioResource.create..inlined.post.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,SchedulerResource.getAll..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,TraceResource.getAll..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,TopologyResource.update..inlined.put.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,ProjectResource.get..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,PortfolioResource.create..inlined.post.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,PortfolioResource,80,0,6,0,5,0,8,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,PortfolioResource.getAll..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,TopologyResource.delete..inlined.delete.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,ProjectResource.getAll..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,ScenarioResource.delete..inlined.delete.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,ScenarioResource.get..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,TopologyResource.get..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,OpenDCClient,85,0,0,0,8,0,9,0,9,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,TopologyResource,93,0,6,0,6,0,9,0,6,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,TraceResource,31,0,2,0,3,0,4,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,ScenarioResource.getAll..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,ScenarioResource.getAll..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,SchedulerResource,22,0,2,0,2,0,3,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,TraceResource.get..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,ScenarioResource,96,0,8,0,6,0,10,0,6,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,ProjectResource.delete..inlined.delete.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,TopologyResource.create..inlined.post.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,ProjectResource.create..inlined.post.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,PortfolioResource.get..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client,TopologyResource.getAll..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler,ComputeSchedulers,566,0,13,0,51,0,14,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler,FilterScheduler.select..inlined.sortedByDescending.new Comparator() {...},17,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler,SchedulingResultType,25,0,0,0,3,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler,SchedulingResult,40,0,0,0,5,0,5,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler,FilterScheduler.select.subset.new Function1() {...},6,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler,SchedulingRequest,32,0,0,0,5,0,7,0,7,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler,FilterScheduler,283,0,22,0,48,0,17,0,6,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler,ComputeSchedulerEnum,85,0,0,0,13,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.scheduler,MemorizingScheduler,458,0,38,0,84,0,25,0,6,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltBatteryExportColumns.POWER_DRAW.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns,453,0,0,0,82,0,26,0,26,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.TASK_STATE.new Function1() {...},13,0,2,0,1,0,2,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfigKt.toFieldList.lambda.0..inlined.columnSerializer.1.new Function2() {...},72,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.CPU_COUNT.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.10.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltServiceExportColumns.HOSTS_UP.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltBatteryExportColumns.CLUSTER_NAME.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfigKt.toFieldList..inlined.getAllLoadedColumns.new Function2() {...},35,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltServiceExportColumns.TASKS_PENDING.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.CPU_USAGE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltBatteryExportColumns.CAPACITY.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltServiceExportColumns.TASKS_COMPLETED.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.NAME.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ParquetComputeMonitor.Companion,266,0,20,0,54,0,13,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.TIMESTAMP_ABS.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltServiceExportColumns.ATTEMPTS_SUCCESS.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltBatteryExportColumns.TIMESTAMP_ABS.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.NUM_PAUSES.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltServiceExportColumns.TIMESTAMP.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltServiceExportColumns.TASKS_FAILED.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.SCHEDULE_TIME.new Function1() {...},13,0,2,0,1,0,2,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltBatteryExportColumns.ENERGY_USAGE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ParquetComputeMonitor,114,0,20,0,22,0,17,0,7,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.TIMESTAMP.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.DOWN_TIME.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ParquetComputeMonitor.Companion.invoke..inlined.getAllLoadedColumns.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ParquetComputeMonitor.Companion.invoke..inlined.getAllLoadedColumns.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ParquetComputeMonitor.Companion.invoke..inlined.getAllLoadedColumns.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ParquetComputeMonitor.Companion.invoke..inlined.getAllLoadedColumns.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ParquetComputeMonitor.Companion.invoke..inlined.getAllLoadedColumns.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.TASK_NAME.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfigKt.toFieldList.lambda.1..inlined.getAllLoadedColumns.new Function2() {...},35,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.POWER_DRAW.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.CPU_USAGE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.descriptor.1.invoke..inlined.columnSerializer.2.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.GUESTS_RUNNING.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltBatteryExportColumns.BATTERY_STATE.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.NUM_FAILURES.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltBatteryExportColumns.NAME.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.descriptor.1.invoke..inlined.columnSerializer.4.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.CPU_TIME_ACTIVE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.descriptor.1.invoke..inlined.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.descriptor.1.invoke..inlined.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.descriptor.1.invoke..inlined.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.descriptor.1.invoke..inlined.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.descriptor.1.invoke..inlined.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.CLUSTER_NAME.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.descriptor.new Function1() {...},59,0,0,0,16,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.MEM_CAPACITY.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltPowerSourceExportColumns.ENERGY_USAGE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.DOWN_TIME.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.4.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.serialize.lambda.1..inlined.columnSerializer.3.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.GUESTS_TERMINATED.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.CPU_DEMAND.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.CPU_DEMAND.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion,26,0,0,0,9,0,4,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.CPU_COUNT.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.serialize.lambda.1..inlined.columnSerializer.5.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.EMBODIED_CARBON.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.13.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ALL_COLUMNS.2.invoke..inlined.getAllLoadedColumns.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ALL_COLUMNS.2.invoke..inlined.getAllLoadedColumns.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.BOOT_TIME.new Function1() {...},13,0,2,0,1,0,2,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ALL_COLUMNS.2.invoke..inlined.getAllLoadedColumns.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ALL_COLUMNS.2.invoke..inlined.getAllLoadedColumns.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ALL_COLUMNS.2.invoke..inlined.getAllLoadedColumns.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfigKt.json.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltBatteryExportColumns.CHARGE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.CPU_TIME_LOST.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.SUBMISSION_TIME.new Function1() {...},13,0,2,0,1,0,2,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltPowerSourceExportColumns.CLUSTER_NAME.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.serialize.lambda.1..inlined.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.serialize.lambda.1..inlined.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.serialize.lambda.1..inlined.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.serialize.lambda.1..inlined.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.serialize.lambda.1..inlined.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.ENERGY_USAGE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.CPU_TIME_STEAL.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.GUESTS_INVALID.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.serialize.lambda.1..inlined.columnSerializer.1.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.CPU_LIMIT.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltPowerSourceExportColumns.TIMESTAMP_ABS.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer,200,0,4,0,46,0,6,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltBatteryExportColumns.EMBODIED_CARBON.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltServiceExportColumns,195,0,0,0,34,0,12,0,12,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.CPU_TIME_STEAL.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltPowerSourceExportColumns.NAME.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltServiceExportColumns.TIMESTAMP_ABS.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltServiceExportColumns.ATTEMPTS_FAILURE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
